cbb_code,size,cbb_name,category,sub_type,status,version,specification,unit,price,supplier,image_front_url,image_back_url,usage_count,created_at,updated_at
03.16.08,4*170mm,4*170mmJAFFICK反光烫标,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,0.4,博凯,,./data/images/module_images/BK/03.16.08_reverse.png,,,
03.16.09,21.429*30mm,21.429*30mm三线反光烫标左,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,0.25,博凯,,./data/images/module_images/BK/03.16.09_reverse.png,,,
03.16.10,21.429*30mm,21.429*30mm三线反光烫标右,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,0.25,博凯,,./data/images/module_images/BK/03.16.10_reverse.png,,,
03.16.11,6.5*4.94cm,6.5*4.94cmJAFFICK J型反光标,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,1,博凯,,./data/images/module_images/BK/03.16.11_reverse.png,,,
03.16.12,19.3*2.68cm,19.3*2.68cmJAFFICK反光标,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,2,博凯,,./data/images/module_images/BK/03.16.12_reverse.png,,,
03.16.13,8.87*4.13cm,8.87*4.13cmJAFFICK拇指护腕反光标左手,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,1.7,博凯,,./data/images/module_images/BK/03.16.13_reverse.png,,,
03.16.14,8.87*4.13cm,8.87*4.13cmJAFFICK拇指护腕反光标右手,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,1.7,博凯,,./data/images/module_images/BK/03.16.14_reverse.png,,,
03.16.15,,JAFFICK均码反光标左手,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,0.3,博凯,,./data/images/module_images/BK/03.16.15_reverse.jpg,,,
03.16.16,,JAFFICK均码反光标右手,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,0.3,博凯,,./data/images/module_images/BK/03.16.16_reverse.jpg,,,
03.16.17,1.07*1.5cm,1.07*1.5cm三线半圆反光标,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,0.2,博凯,,./data/images/module_images/BK/03.16.17_reverse.png,,,
03.16.18,1.64*2.84mm,16.4*2.84cmJAFFICK反光标,APPEARANCE,反光转烫标,ACTIVE,1, 银色,枚,2,博凯,,./data/images/module_images/BK/03.16.18_reverse.png,,,
03.17.01,39mm×6.5mm,TMT-RECO发泡转烫标白色,APPEARANCE,发泡类转烫标,ACTIVE,1,烫印 ①白色,枚,0.2,博凯,,./data/images/module_images/BK/03.17.01_reverse.png,,,
03.17.02,10.7mm*15mm,10.7*15mm 三线发泡烫标白色,APPEARANCE,发泡类转烫标,ACTIVE,1,硅胶印花 白色,枚,0.2,博凯,,./data/images/module_images/BK/03.17.02_reverse.png,,,
03.17.03,12*180mm,12*180mm 连续小富士山发泡烫标蓝色,APPEARANCE,发泡类转烫标,ACTIVE,1,,套,0.8,博凯,,./data/images/module_images/BK/03.17.03_reverse.png,,,
03.17.04,19*60.4mm,19*60.4mm 富士山发泡烫标蓝色,APPEARANCE,发泡类转烫标,ACTIVE,1, 蓝色,,,博凯,,./data/images/module_images/BK/03.17.04_reverse.png,,,
03.17.05,12.2*30mm,12.2*30mm 富士山发泡烫标白色,APPEARANCE,发泡类转烫标,ACTIVE,1, 白色,枚,0.14,博凯,,./data/images/module_images/BK/03.17.05_reverse.png,,,
03.17.06,8.2*41.4mm,8.2*41.4mm SERUNA字母发泡烫标黑色,APPEARANCE,发泡类转烫标,ACTIVE,1, 黑色,枚,0.16,博凯,,./data/images/module_images/BK/03.17.06_reverse.png,,,
03.17.11,32.8*4.2mm,32.8*4.2mmSERUNA白蓝色发泡烫标,APPEARANCE,发泡类转烫标,ACTIVE,1, 蓝色 白色,枚,0.18,博凯,,./data/images/module_images/BK/03.17.11_reverse.png,,,
03.17.12,18.2*4.7mm,18.2*4.7mm山波纹发泡烫标白色,APPEARANCE,发泡类转烫标,ACTIVE,1, 白色,枚,0.08,博凯,,./data/images/module_images/BK/03.17.12_reverse.png,,,
03.18.01,40mm*6.25mm,6.24*40mm JAFFICK三色转烫标,APPEARANCE,数码转烫标,ACTIVE,1,厚板 硅胶印 白色,枚,0.14,博凯,,./data/images/module_images/BK/03.18.01_reverse.png,,,
03.18.02,25mm*18mm,18.05*25mm三色跑道转烫标,APPEARANCE,数码转烫标,ACTIVE,1,厚板 硅胶印 黑灰,枚,0.14,博凯,,./data/images/module_images/BK/03.18.02_reverse.png,,,
03.18.03,40mm*55.4mm,40*55.34mm三色跑道转烫标,APPEARANCE,数码转烫标,ACTIVE,1,硅胶印花 黑灰,枚,1.3,博凯,,./data/images/module_images/BK/03.18.03_reverse.png,,,
03.18.04,28.7mm*40.36mm,28.7*40.36mm三色半圆跑道转烫标,APPEARANCE,数码转烫标,ACTIVE,1,硅胶印花 黑灰,枚,0.85,博凯,,./data/images/module_images/BK/03.18.04_reverse.png,,,
03.18.05,,樱花数码烫标S码,APPEARANCE,数码转烫标,ACTIVE,1,,枚,1,博凯,,./data/images/module_images/BK/03.18.05_reverse.png,,,
03.18.06,,樱花数码烫标M码,APPEARANCE,数码转烫标,ACTIVE,1,,枚,1,博凯,,./data/images/module_images/BK/03.18.06_reverse.png,,,
03.18.07,,樱花数码烫标L码,APPEARANCE,数码转烫标,ACTIVE,1,,枚,1,博凯,,./data/images/module_images/BK/03.18.07_reverse.png,,,
03.18.08,,樱花数码烫标,APPEARANCE,数码转烫标,ACTIVE,1,,枚,0.5,博凯,,./data/images/module_images/BK/03.18.08_reverse.png,,,
03.18.09,,TFCC护腕烫标蓝白,APPEARANCE,数码转烫标,ACTIVE,1,,套,4.5,博凯,,./data/images/module_images/BK/03.18.09_reverse.png,,,
03.18.10,,TFCC护腕烫标蓝黑,APPEARANCE,数码转烫标,ACTIVE,1,,,,博凯,,./data/images/module_images/BK/03.18.10_reverse.png,,,
03.19.01,20mm×6.815mm,网球护腕丝网印刷,APPEARANCE,丝网印标,ACTIVE,1,丝网印 ①白色,套,2,博凯,,./data/images/module_images/BK/03.19.01_reverse.png,,,
03.19.02,16.1*40mm,16.1*40mm 富士山丝印黑色,APPEARANCE,丝网印标,ACTIVE,1,复合 富士山丝印黑色,枚,0.5,博凯,./data/images/module_images/BK/03.19.02_front.png,./data/images/module_images/BK/03.19.02_reverse.png,,,
03.19.03,16.1*40mm,16.1*40mm 富士山丝印灰色,APPEARANCE,丝网印标,ACTIVE,1,复合 富士山丝印灰色,枚,0.5,博凯,./data/images/module_images/BK/03.19.03_front.png,./data/images/module_images/BK/03.19.03_reverse.png,,,
03.19.04,75*40mm,75*40mm seruna丝印黑色,APPEARANCE,丝网印标,ACTIVE,1,复合 seruna丝印黑色,枚,0.6,博凯,./data/images/module_images/BK/03.19.04_front.png,./data/images/module_images/BK/03.19.04_reverse.png,,,
03.19.05,75*40mm,75*40mm seruna丝印灰色,APPEARANCE,丝网印标,ACTIVE,1,复合 seruna丝印灰色,枚,0.6,博凯,./data/images/module_images/BK/03.19.05_front.png,./data/images/module_images/BK/03.19.05_reverse.png,,,
03.19.06,20.745*16.5mm,20.745*16.5mm 二级防护丝印黑色,APPEARANCE,丝网印标,ACTIVE,1,复合 二级防护丝印黑色,枚,0.5,博凯,./data/images/module_images/BK/03.19.06_front.png,./data/images/module_images/BK/03.19.06_reverse.png,,,
03.19.07,20.745*16.5mm,20.745*16.5mm 二级防护丝印蓝灰色,APPEARANCE,丝网印标,ACTIVE,1,复合 二级防护丝印蓝灰色,枚,0.5,博凯,./data/images/module_images/BK/03.19.07_front.png,./data/images/module_images/BK/03.19.07_reverse.png,,,
03.19.08,30*23mm,30*23mm seruna+富士山丝印灰色,APPEARANCE,丝网印标,ACTIVE,1,复合 seruna+富士山丝印灰色,枚,0.5,博凯,./data/images/module_images/BK/03.19.08_front.png,./data/images/module_images/BK/03.19.08_reverse.png,,,
03.19.09,50mm*40mm,7*40mm TMT reco 丝印黑色,APPEARANCE,丝网印标,ACTIVE,1,复合 麂皮,枚,0.5,博凯,./data/images/module_images/BK/03.19.09_front.png,./data/images/module_images/BK/03.19.09_reverse.png,,,
03.19.11,,富士山足底丝印蓝灰色,APPEARANCE,丝网印标,ACTIVE,1,,枚,0.5,博凯,,./data/images/module_images/BK/03.19.11_reverse.png,,,
03.20.01,,1*2.5尺码标 XS码,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.02,,1*2.5尺码标 S码,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.03,,1*2.5尺码标 M码,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.04,,1*2.5尺码标 L码,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.05,,1*2.6尺码标 XL码,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.06,,1*2.7尺码标 XXL码,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.07,,1*2.7尺码标 均码,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.08,,1*2.6尺码标 左,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
03.20.09,,1*2.6尺码标 右,APPEARANCE,尺码标,ACTIVE,1,,,,博凯,,,,,
